"resp_id","ques","segment","choice","seat.1","seat.2","seat.3","trans.1","trans.2","trans.3","convert.1","convert.2","convert.3","price.1","price.2","price.3"
138,1,"basic",1,"5","5","4","auto","manual","manual","yes","no","no","30","35","35"
138,2,"basic",2,"5","4","2","manual","auto","manual","yes","yes","yes","40","35","40"
138,3,"basic",1,"5","5","4","auto","manual","manual","no","no","yes","30","30","40"
138,4,"basic",1,"5","2","4","auto","auto","manual","no","no","no","35","40","30"
138,5,"basic",3,"4","2","5","manual","manual","auto","yes","yes","yes","35","30","40"
138,6,"basic",2,"2","4","4","manual","auto","manual","no","no","no","40","40","40"
138,7,"basic",2,"2","5","2","manual","manual","manual","yes","yes","no","35","30","35"
138,8,"basic",2,"2","4","2","manual","auto","auto","no","yes","no","30","40","35"
138,9,"basic",1,"2","2","2","auto","auto","auto","yes","yes","yes","30","35","40"
138,10,"basic",1,"5","5","5","manual","auto","manual","yes","no","no","35","40","40"
139,1,"fun",3,"2","5","5","manual","manual","auto","yes","no","yes","35","30","30"
139,2,"fun",3,"4","2","4","manual","auto","auto","no","no","yes","35","35","40"
139,3,"fun",3,"4","4","2","manual","manual","auto","yes","yes","yes","40","30","35"
139,4,"fun",1,"5","2","2","auto","manual","manual","no","yes","no","30","40","35"
139,5,"fun",3,"2","2","5","manual","manual","auto","no","no","yes","30","40","35"
139,6,"fun",2,"2","2","5","auto","auto","auto","no","no","no","40","30","40"
139,7,"fun",1,"5","4","4","manual","manual","auto","yes","yes","no","40","35","30"
139,8,"fun",1,"4","4","5","auto","auto","auto","yes","no","yes","30","40","40"
139,9,"fun",2,"5","2","5","manual","auto","manual","yes","yes","no","30","30","35"
139,10,"fun",2,"4","4","5","manual","auto","auto","no","yes","no","40","35","35"
140,1,"basic",1,"2","4","2","auto","manual","manual","no","no","yes","35","30","35"
140,2,"basic",2,"2","5","5","auto","auto","manual","no","yes","no","40","35","30"
140,3,"basic",2,"4","5","4","auto","manual","manual","yes","no","no","35","35","35"
140,4,"basic",2,"4","4","2","manual","auto","auto","yes","yes","yes","30","30","40"
140,5,"basic",2,"5","2","4","manual","manual","manual","no","yes","no","40","30","40"
140,6,"basic",2,"2","4","5","manual","auto","auto","no","no","no","30","35","35"
140,7,"basic",2,"5","2","4","manual","auto","auto","yes","yes","no","40","30","40"
140,8,"basic",2,"2","5","4","auto","auto","manual","no","yes","yes","30","30","35"
140,9,"basic",1,"5","2","4","auto","manual","auto","no","no","no","30","40","30"
140,10,"basic",2,"4","5","2","manual","manual","manual","yes","yes","no","40","35","35"
141,1,"basic",1,"4","2","4","auto","manual","auto","no","yes","no","35","40","40"
141,2,"basic",1,"5","5","5","auto","manual","manual","yes","yes","no","30","35","40"
141,3,"basic",1,"2","4","4","auto","auto","manual","yes","yes","yes","35","35","35"
141,4,"basic",1,"5","2","2","manual","manual","manual","yes","no","yes","40","35","35"
141,5,"basic",1,"5","5","2","manual","auto","manual","yes","yes","no","30","35","30"
141,6,"basic",2,"4","2","4","manual","manual","manual","no","yes","no","35","30","30"
141,7,"basic",2,"2","5","5","auto","auto","manual","no","no","no","30","40","30"
141,8,"basic",2,"2","5","2","auto","auto","auto","yes","no","no","30","30","35"
141,9,"basic",1,"4","4","4","auto","manual","manual","yes","yes","yes","30","30","40"
141,10,"basic",1,"5","2","5","auto","manual","auto","yes","no","no","40","40","35"
142,1,"basic",3,"4","4","4","auto","auto","auto","yes","no","no","35","30","40"
142,2,"basic",3,"4","2","2","auto","manual","auto","no","no","no","35","35","40"
142,3,"basic",3,"4","4","4","manual","manual","auto","no","yes","yes","40","30","30"
142,4,"basic",1,"4","5","5","manual","manual","manual","no","no","no","35","35","30"
142,5,"basic",2,"5","2","4","auto","auto","manual","no","yes","yes","35","40","35"
142,6,"basic",1,"2","2","4","auto","manual","auto","no","no","yes","35","30","40"
142,7,"basic",1,"5","4","5","auto","manual","manual","yes","no","no","30","30","40"
142,8,"basic",1,"5","5","2","auto","manual","manual","no","yes","yes","30","30","35"
142,9,"basic",2,"4","5","2","manual","auto","manual","yes","yes","yes","40","40","30"
142,10,"basic",1,"2","2","5","auto","manual","manual","yes","no","yes","35","40","40"
143,1,"fun",3,"2","2","5","manual","auto","auto","no","no","yes","35","30","40"
143,2,"fun",2,"2","4","2","auto","manual","auto","no","yes","yes","35","35","40"
143,3,"fun",1,"4","2","4","manual","manual","manual","yes","no","yes","30","30","40"
143,4,"fun",2,"5","4","2","manual","auto","manual","no","yes","no","35","40","40"
143,5,"fun",2,"5","5","5","manual","auto","auto","yes","yes","no","40","30","40"
143,6,"fun",1,"5","2","4","auto","manual","auto","yes","yes","yes","35","35","30"
143,7,"fun",1,"5","4","2","manual","auto","manual","no","no","yes","30","35","30"
143,8,"fun",2,"5","5","2","manual","auto","auto","no","no","no","40","30","40"
143,9,"fun",2,"4","4","5","auto","auto","manual","no","no","yes","40","30","30"
143,10,"fun",2,"4","2","5","manual","auto","auto","no","yes","no","35","35","35"
144,1,"basic",3,"5","5","2","auto","manual","auto","yes","no","yes","40","35","30"
144,2,"basic",2,"4","2","5","manual","auto","manual","yes","yes","yes","40","35","35"
144,3,"basic",2,"2","2","4","manual","auto","manual","yes","no","no","35","30","40"
144,4,"basic",1,"5","4","5","auto","manual","auto","no","no","no","30","35","40"
144,5,"basic",2,"4","4","2","manual","auto","manual","yes","no","yes","30","40","30"
144,6,"basic",3,"4","2","5","auto","auto","manual","yes","yes","yes","35","40","30"
144,7,"basic",1,"5","4","4","auto","manual","auto","yes","yes","yes","35","35","40"
144,8,"basic",3,"5","2","2","manual","manual","auto","yes","yes","no","40","40","35"
144,9,"basic",1,"5","4","2","auto","auto","manual","yes","no","no","30","30","40"
144,10,"basic",3,"5","2","5","manual","auto","auto","no","no","no","30","40","35"
145,1,"basic",3,"5","2","4","manual","manual","auto","no","yes","yes","35","40","35"
145,2,"basic",1,"4","2","5","auto","auto","auto","no","yes","no","30","35","30"
145,3,"basic",1,"5","5","2","manual","manual","manual","no","yes","yes","30","40","30"
145,4,"basic",2,"5","5","4","manual","auto","manual","no","yes","no","40","35","30"
145,5,"basic",3,"4","4","5","manual","manual","auto","yes","no","no","35","40","35"
145,6,"basic",1,"4","2","5","manual","manual","manual","yes","no","yes","30","40","35"
145,7,"basic",3,"2","4","2","auto","manual","auto","no","no","yes","40","35","30"
145,8,"basic",3,"2","4","4","manual","auto","auto","no","no","yes","35","35","30"
145,9,"basic",1,"2","2","5","auto","auto","auto","no","yes","yes","35","40","40"
145,10,"basic",1,"4","4","5","auto","manual","auto","yes","yes","no","40","40","40"
146,1,"basic",3,"2","2","2","auto","manual","manual","no","yes","no","40","30","35"
146,2,"basic",2,"5","2","2","manual","auto","manual","yes","no","yes","40","35","40"
146,3,"basic",3,"5","5","4","auto","manual","manual","yes","no","yes","40","35","35"
146,4,"basic",2,"5","2","4","manual","auto","manual","yes","yes","yes","30","35","30"
146,5,"basic",2,"2","5","2","manual","auto","manual","no","no","yes","30","35","35"
146,6,"basic",3,"5","2","4","manual","manual","manual","no","no","no","40","40","35"
146,7,"basic",3,"5","4","2","manual","manual","auto","yes","no","no","35","40","30"
146,8,"basic",3,"4","5","5","auto","auto","auto","no","yes","no","30","35","30"
146,9,"basic",3,"4","4","4","manual","auto","auto","no","yes","yes","30","40","30"
146,10,"basic",2,"2","4","4","auto","auto","manual","yes","yes","yes","30","35","40"
147,1,"basic",1,"5","5","5","auto","manual","auto","yes","no","no","35","35","35"
147,2,"basic",1,"5","2","5","manual","manual","manual","yes","no","yes","35","40","40"
147,3,"basic",3,"2","4","4","manual","auto","manual","yes","yes","no","30","35","40"
147,4,"basic",1,"2","4","5","manual","manual","manual","no","yes","yes","35","40","30"
147,5,"basic",2,"4","2","2","manual","auto","auto","no","yes","no","35","35","30"
147,6,"basic",3,"4","2","4","manual","manual","auto","yes","yes","no","35","35","30"
147,7,"basic",1,"4","5","2","manual","manual","manual","no","no","yes","30","40","40"
147,8,"basic",1,"4","4","2","auto","manual","auto","no","yes","yes","35","30","40"
147,9,"basic",3,"4","4","2","auto","auto","auto","yes","yes","yes","30","40","30"
147,10,"basic",2,"4","5","2","auto","auto","auto","no","yes","no","40","40","40"
148,1,"fun",3,"2","4","5","manual","manual","auto","no","no","no","35","35","40"
148,2,"fun",1,"5","2","5","auto","auto","manual","yes","yes","yes","30","40","35"
148,3,"fun",2,"2","4","5","manual","auto","manual","yes","no","yes","40","35","30"
148,4,"fun",1,"5","5","4","auto","auto","auto","yes","no","no","40","35","40"
148,5,"fun",2,"2","2","2","auto","auto","manual","no","yes","no","30","30","30"
148,6,"fun",3,"4","4","5","manual","manual","manual","yes","no","no","35","30","30"
148,7,"fun",1,"4","2","5","auto","auto","auto","no","no","yes","30","35","35"
148,8,"fun",3,"2","4","5","auto","manual","auto","no","yes","no","40","40","30"
148,9,"fun",1,"4","5","2","manual","manual","manual","yes","no","no","30","35","40"
148,10,"fun",2,"2","4","4","manual","auto","auto","yes","yes","yes","35","30","35"
149,1,"basic",3,"5","4","5","manual","auto","auto","yes","yes","no","35","40","40"
149,2,"basic",1,"5","5","2","manual","manual","auto","yes","no","yes","30","40","40"
149,3,"basic",1,"5","2","2","auto","manual","manual","yes","no","no","35","30","35"
149,4,"basic",3,"4","2","5","manual","manual","auto","yes","yes","no","40","35","35"
149,5,"basic",2,"2","4","2","manual","auto","auto","yes","yes","no","40","30","30"
149,6,"basic",3,"2","4","5","manual","auto","auto","yes","no","no","30","35","30"
149,7,"basic",2,"2","5","5","auto","auto","manual","yes","yes","no","30","40","35"
149,8,"basic",1,"2","2","4","auto","auto","manual","no","no","yes","35","40","30"
149,9,"basic",1,"4","2","5","auto","manual","manual","yes","no","yes","35","40","40"
149,10,"basic",1,"4","4","4","manual","manual","auto","no","no","no","30","35","40"
150,1,"basic",2,"2","5","2","manual","auto","manual","no","yes","no","40","30","30"
150,2,"basic",3,"2","2","5","manual","manual","manual","yes","yes","yes","35","40","30"
150,3,"basic",3,"4","2","2","manual","auto","manual","yes","no","yes","40","40","30"
150,4,"basic",2,"2","4","2","auto","auto","auto","yes","yes","no","35","35","35"
150,5,"basic",1,"4","5","2","auto","auto","auto","yes","no","yes","30","40","30"
150,6,"basic",2,"4","4","5","manual","auto","auto","yes","no","no","35","35","30"
150,7,"basic",2,"4","5","4","manual","manual","auto","no","no","no","40","35","40"
150,8,"basic",1,"4","5","4","manual","auto","auto","no","yes","no","30","40","30"
150,9,"basic",1,"4","4","5","manual","auto","manual","no","yes","yes","35","40","40"
150,10,"basic",3,"2","2","5","auto","manual","manual","yes","no","yes","40","35","35"
151,1,"basic",3,"2","2","2","manual","auto","auto","yes","yes","yes","35","35","30"
151,2,"basic",1,"5","2","4","manual","manual","manual","no","no","no","40","35","35"
151,3,"basic",1,"4","4","2","manual","manual","manual","yes","no","yes","30","30","40"
151,4,"basic",3,"5","5","5","auto","manual","auto","yes","yes","yes","35","35","30"
151,5,"basic",3,"4","5","4","auto","auto","auto","yes","no","no","40","40","30"
151,6,"basic",3,"2","5","5","manual","auto","manual","no","no","no","40","35","30"
151,7,"basic",3,"4","4","5","manual","manual","manual","yes","no","yes","40","40","30"
151,8,"basic",1,"5","4","4","manual","manual","auto","yes","yes","no","40","35","40"
151,9,"basic",1,"4","2","4","auto","auto","auto","yes","no","yes","30","30","35"
151,10,"basic",3,"2","2","5","auto","auto","auto","no","no","no","40","35","30"
152,1,"basic",2,"2","4","4","auto","auto","manual","yes","no","yes","40","30","40"
152,2,"basic",3,"5","2","4","manual","manual","auto","no","no","yes","40","35","30"
152,3,"basic",3,"4","4","5","manual","manual","auto","no","yes","no","40","35","40"
152,4,"basic",1,"5","2","4","auto","manual","auto","yes","yes","no","30","30","35"
152,5,"basic",3,"2","4","4","auto","manual","manual","yes","no","no","30","30","35"
152,6,"basic",3,"2","5","2","auto","auto","auto","yes","no","no","35","35","35"
152,7,"basic",1,"5","2","2","auto","manual","manual","yes","yes","yes","40","35","40"
152,8,"basic",2,"2","5","2","auto","auto","manual","no","no","no","30","30","40"
152,9,"basic",1,"5","5","2","manual","manual","manual","no","yes","no","30","40","30"
152,10,"basic",2,"5","4","5","manual","auto","auto","no","yes","yes","35","35","35"
153,1,"basic",2,"2","5","4","manual","auto","manual","no","no","no","30","40","40"
153,2,"basic",1,"4","5","2","auto","auto","auto","yes","yes","yes","35","30","40"
153,3,"basic",1,"4","4","4","auto","auto","manual","yes","no","yes","40","35","40"
153,4,"basic",3,"5","5","4","manual","auto","manual","no","yes","yes","40","40","35"
153,5,"basic",1,"2","4","4","auto","auto","manual","no","no","yes","30","30","30"
153,6,"basic",3,"4","4","5","manual","manual","auto","no","no","no","35","30","35"
153,7,"basic",2,"2","5","2","auto","manual","manual","no","no","yes","40","30","35"
153,8,"basic",3,"2","5","4","manual","manual","auto","yes","yes","yes","40","40","30"
153,9,"basic",2,"2","2","2","manual","auto","manual","no","yes","yes","35","30","30"
153,10,"basic",1,"5","2","5","auto","manual","auto","no","no","yes","30","40","35"
154,1,"basic",1,"5","2","5","auto","manual","manual","no","no","no","30","35","40"
154,2,"basic",3,"4","2","5","manual","auto","manual","no","no","no","40","40","35"
154,3,"basic",1,"4","5","5","auto","manual","auto","yes","yes","yes","30","35","30"
154,4,"basic",3,"2","2","4","manual","manual","manual","yes","no","no","35","30","30"
154,5,"basic",1,"5","2","2","manual","auto","auto","yes","yes","yes","30","40","30"
154,6,"basic",3,"4","2","5","auto","auto","auto","no","no","no","35","30","35"
154,7,"basic",3,"5","2","5","auto","manual","auto","yes","yes","no","40","40","40"
154,8,"basic",3,"4","4","2","manual","auto","auto","yes","yes","no","30","40","35"
154,9,"basic",1,"4","2","2","manual","manual","auto","no","no","yes","35","40","35"
154,10,"basic",2,"5","4","5","auto","auto","manual","yes","yes","no","35","35","30"
155,1,"fun",1,"5","2","5","auto","manual","auto","yes","yes","no","40","30","30"
155,2,"fun",2,"4","5","5","auto","auto","auto","yes","yes","no","35","30","35"
155,3,"fun",3,"2","5","5","auto","manual","manual","no","no","yes","40","40","30"
155,4,"fun",2,"4","2","2","manual","auto","manual","no","yes","no","35","40","35"
155,5,"fun",1,"5","4","5","auto","manual","manual","yes","yes","no","35","35","30"
155,6,"fun",2,"5","4","2","manual","auto","auto","no","no","no","35","30","30"
155,7,"fun",3,"2","5","2","auto","manual","auto","yes","yes","yes","30","35","35"
155,8,"fun",2,"5","4","4","manual","auto","auto","yes","yes","yes","40","30","40"
155,9,"fun",1,"5","2","2","auto","manual","manual","no","no","no","40","30","40"
155,10,"fun",1,"4","2","4","auto","manual","auto","no","yes","no","35","35","40"
156,1,"basic",3,"4","5","4","auto","auto","manual","no","no","no","35","40","30"
156,2,"basic",3,"5","2","5","auto","auto","manual","no","yes","yes","35","30","35"
156,3,"basic",3,"2","2","5","auto","auto","auto","no","no","yes","40","30","35"
156,4,"basic",2,"2","2","2","manual","auto","manual","yes","no","yes","35","35","30"
156,5,"basic",2,"2","5","2","manual","manual","auto","no","yes","yes","30","30","35"
156,6,"basic",1,"4","5","2","auto","manual","manual","yes","yes","yes","35","40","40"
156,7,"basic",3,"4","4","4","manual","manual","manual","yes","no","yes","40","40","30"
156,8,"basic",2,"5","4","2","manual","auto","manual","no","no","no","30","30","40"
156,9,"basic",2,"4","5","5","auto","auto","manual","yes","yes","no","40","30","35"
156,10,"basic",2,"5","4","4","auto","auto","manual","no","yes","yes","30","30","35"
157,1,"basic",1,"2","4","2","auto","manual","manual","yes","no","no","30","35","35"
157,2,"basic",1,"2","5","5","auto","auto","manual","no","yes","yes","30","40","35"
157,3,"basic",2,"2","5","5","auto","auto","manual","no","yes","yes","35","30","40"
157,4,"basic",2,"2","4","2","manual","auto","auto","yes","yes","no","35","30","40"
157,5,"basic",1,"5","5","2","auto","manual","manual","yes","no","no","35","40","40"
157,6,"basic",2,"2","4","4","manual","auto","auto","no","no","yes","30","35","35"
157,7,"basic",1,"2","4","4","manual","auto","manual","yes","yes","no","30","40","30"
157,8,"basic",2,"5","4","4","manual","manual","manual","no","yes","yes","35","30","40"
157,9,"basic",3,"5","4","5","manual","auto","auto","yes","no","no","30","40","35"
157,10,"basic",2,"2","2","4","manual","auto","manual","yes","yes","yes","40","35","35"
158,1,"basic",3,"4","2","4","auto","auto","auto","no","no","yes","35","35","30"
158,2,"basic",1,"5","2","5","auto","manual","manual","yes","no","no","40","40","35"
158,3,"basic",2,"4","2","4","manual","manual","auto","no","yes","yes","35","40","40"
158,4,"basic",2,"4","5","5","manual","auto","manual","yes","no","no","30","35","30"
158,5,"basic",1,"5","2","2","auto","auto","manual","no","yes","yes","30","40","30"
158,6,"basic",2,"5","2","4","manual","manual","manual","yes","no","no","40","30","40"
158,7,"basic",1,"2","2","5","auto","auto","auto","yes","no","no","35","40","40"
158,8,"basic",3,"4","2","5","auto","manual","auto","yes","no","yes","35","35","30"
158,9,"basic",3,"2","5","5","manual","manual","auto","yes","yes","yes","35","35","35"
158,10,"basic",3,"5","2","4","manual","auto","auto","yes","no","no","30","30","30"
159,1,"basic",3,"2","2","4","auto","auto","auto","yes","no","no","40","35","35"
159,2,"basic",2,"5","2","2","auto","auto","manual","no","yes","no","40","30","30"
159,3,"basic",2,"5","5","4","auto","manual","manual","no","yes","no","35","30","40"
159,4,"basic",3,"5","4","2","auto","manual","auto","yes","yes","no","35","40","30"
159,5,"basic",1,"4","5","5","manual","manual","manual","no","no","yes","35","35","40"
159,6,"basic",1,"4","2","5","manual","manual","auto","yes","yes","yes","30","35","40"
159,7,"basic",2,"5","5","2","manual","auto","manual","no","yes","no","40","30","35"
159,8,"basic",3,"2","5","5","auto","manual","auto","no","no","no","40","30","30"
159,9,"basic",2,"2","2","4","manual","auto","auto","yes","yes","no","40","35","40"
159,10,"basic",3,"4","4","2","auto","manual","manual","no","no","yes","30","30","30"
160,1,"racer",1,"4","5","5","manual","manual","manual","no","yes","no","30","30","40"
160,2,"racer",1,"2","2","4","manual","auto","auto","yes","no","no","35","30","40"
160,3,"racer",1,"2","2","2","manual","auto","manual","no","no","yes","30","40","40"
160,4,"racer",2,"2","5","5","manual","manual","auto","no","no","no","35","30","35"
160,5,"racer",1,"4","5","4","auto","auto","manual","no","yes","yes","30","35","30"
160,6,"racer",3,"5","4","5","auto","manual","auto","yes","yes","no","40","40","30"
160,7,"racer",3,"2","5","4","manual","auto","manual","yes","no","no","30","40","35"
160,8,"racer",1,"4","2","5","manual","auto","auto","yes","yes","yes","35","35","30"
160,9,"racer",2,"4","2","4","auto","manual","auto","yes","no","yes","35","40","30"
160,10,"racer",3,"4","2","2","auto","auto","auto","yes","yes","no","40","40","35"
161,1,"basic",3,"4","4","2","auto","manual","auto","yes","no","no","40","30","35"
161,2,"basic",2,"4","5","4","auto","auto","manual","yes","no","no","30","30","40"
161,3,"basic",2,"2","5","4","manual","manual","manual","no","yes","yes","40","30","40"
161,4,"basic",3,"5","4","5","auto","auto","auto","no","no","yes","40","35","30"
161,5,"basic",1,"5","4","2","auto","manual","manual","no","yes","no","35","30","35"
161,6,"basic",1,"5","2","5","auto","auto","manual","yes","yes","no","35","35","35"
161,7,"basic",1,"2","2","5","auto","auto","manual","no","no","no","30","40","40"
161,8,"basic",1,"5","5","2","manual","manual","auto","yes","yes","yes","35","40","40"
161,9,"basic",2,"5","2","4","manual","manual","auto","no","yes","no","30","30","40"
161,10,"basic",3,"2","4","4","manual","auto","auto","yes","no","yes","40","30","35"
162,1,"basic",3,"2","5","4","auto","auto","manual","yes","no","no","40","40","35"
162,2,"basic",1,"2","2","4","manual","manual","auto","no","yes","no","40","40","40"
162,3,"basic",2,"4","4","4","manual","auto","manual","yes","no","no","40","35","40"
162,4,"basic",1,"2","5","5","auto","manual","manual","yes","no","no","35","40","35"
162,5,"basic",2,"2","2","5","auto","auto","manual","no","no","yes","35","30","40"
162,6,"basic",1,"5","4","4","auto","auto","manual","no","yes","yes","35","40","35"
162,7,"basic",1,"5","2","4","manual","auto","auto","no","yes","no","30","30","30"
162,8,"basic",2,"5","5","5","manual","manual","auto","yes","yes","yes","35","30","40"
162,9,"basic",1,"5","5","2","auto","auto","manual","yes","no","no","35","30","30"
162,10,"basic",2,"2","4","4","manual","auto","manual","no","yes","yes","35","30","30"
163,1,"basic",1,"2","4","4","manual","manual","manual","no","no","yes","35","40","40"
163,2,"basic",3,"2","5","4","auto","auto","auto","no","no","no","40","30","30"
163,3,"basic",1,"2","2","2","auto","manual","manual","yes","no","yes","35","40","30"
163,4,"basic",1,"5","2","5","manual","manual","manual","no","yes","yes","30","35","35"
163,5,"basic",1,"2","5","5","auto","manual","manual","no","yes","no","35","40","40"
163,6,"basic",3,"4","4","4","manual","auto","auto","yes","no","yes","30","35","35"
163,7,"basic",2,"5","4","2","auto","auto","manual","no","yes","no","40","30","30"
163,8,"basic",2,"2","5","5","auto","manual","auto","yes","no","yes","40","35","40"
163,9,"basic",3,"4","4","4","manual","manual","auto","yes","no","no","35","30","40"
163,10,"basic",1,"5","5","4","auto","auto","auto","yes","no","yes","35","35","40"
164,1,"racer",1,"5","2","2","manual","auto","auto","no","no","yes","35","30","30"
164,2,"racer",3,"4","4","4","auto","manual","manual","yes","yes","no","30","30","35"
164,3,"racer",3,"2","2","5","auto","manual","auto","yes","yes","no","35","40","30"
164,4,"racer",2,"5","2","2","manual","manual","auto","yes","no","no","40","40","40"
164,5,"racer",3,"5","4","2","manual","manual","manual","no","yes","no","40","40","30"
164,6,"racer",1,"5","4","5","manual","auto","auto","yes","no","yes","30","40","35"
164,7,"racer",1,"5","4","4","manual","auto","manual","no","no","no","30","30","40"
164,8,"racer",1,"2","5","4","manual","manual","manual","no","yes","yes","35","35","35"
164,9,"racer",2,"4","5","2","auto","auto","auto","yes","no","yes","40","35","40"
164,10,"racer",1,"2","5","4","manual","auto","auto","yes","yes","no","35","40","35"
165,1,"basic",3,"2","4","5","manual","auto","auto","yes","no","no","30","40","40"
165,2,"basic",1,"4","4","4","auto","manual","auto","yes","no","yes","30","35","35"
165,3,"basic",1,"5","2","2","auto","manual","auto","yes","no","yes","40","30","30"
165,4,"basic",1,"4","4","2","auto","manual","manual","no","no","yes","35","30","40"
165,5,"basic",3,"5","5","5","auto","auto","auto","no","yes","yes","35","35","30"
165,6,"basic",1,"2","4","5","auto","manual","manual","yes","no","yes","40","40","35"
165,7,"basic",1,"2","5","5","auto","manual","manual","no","no","no","35","30","35"
165,8,"basic",1,"4","5","2","auto","auto","manual","no","no","yes","30","30","35"
165,9,"basic",1,"2","4","5","manual","manual","manual","no","yes","yes","35","35","40"
165,10,"basic",3,"2","5","2","manual","manual","auto","no","no","no","40","40","40"
166,1,"fun",1,"4","2","5","auto","auto","auto","yes","no","no","30","35","30"
166,2,"fun",3,"2","4","4","auto","manual","auto","no","no","no","40","35","40"
166,3,"fun",2,"5","4","2","auto","manual","manual","yes","yes","no","35","30","35"
166,4,"fun",1,"5","5","5","auto","manual","auto","yes","no","no","40","35","35"
166,5,"fun",3,"4","5","2","auto","manual","manual","no","yes","yes","35","30","30"
166,6,"fun",3,"5","2","2","manual","manual","manual","yes","no","yes","40","40","35"
166,7,"fun",3,"5","5","5","manual","manual","auto","yes","no","yes","35","40","30"
166,8,"fun",1,"2","4","5","auto","auto","manual","yes","no","no","35","30","30"
166,9,"fun",3,"2","4","2","manual","manual","auto","no","no","yes","30","40","30"
166,10,"fun",3,"4","4","2","manual","manual","manual","yes","yes","yes","35","40","40"
167,1,"basic",3,"4","5","2","manual","auto","auto","yes","no","no","35","40","35"
167,2,"basic",1,"5","4","4","auto","auto","auto","no","no","yes","30","40","30"
167,3,"basic",1,"2","5","4","auto","auto","auto","yes","yes","yes","35","40","35"
167,4,"basic",2,"4","2","5","manual","auto","manual","no","no","no","40","40","40"
167,5,"basic",1,"5","5","2","manual","auto","auto","yes","yes","no","30","35","30"
167,6,"basic",1,"4","2","4","manual","auto","auto","yes","yes","no","30","30","35"
167,7,"basic",3,"5","5","2","manual","manual","manual","yes","yes","no","35","40","30"
167,8,"basic",1,"4","2","2","manual","manual","manual","yes","yes","no","40","40","35"
167,9,"basic",2,"2","5","4","manual","auto","auto","no","no","yes","40","35","40"
167,10,"basic",1,"5","4","4","manual","manual","manual","no","no","no","30","35","30"
168,1,"basic",1,"2","2","4","auto","manual","auto","yes","no","no","35","30","40"
168,2,"basic",3,"2","2","5","manual","auto","auto","yes","yes","no","30","40","30"
168,3,"basic",3,"5","4","2","manual","manual","auto","no","yes","no","35","35","40"
168,4,"basic",3,"5","5","2","auto","manual","manual","yes","yes","no","35","35","35"
168,5,"basic",1,"5","4","5","auto","auto","auto","no","yes","yes","35","40","40"
168,6,"basic",1,"4","5","4","manual","manual","manual","no","yes","no","30","30","35"
168,7,"basic",3,"4","4","4","manual","auto","auto","no","no","yes","40","35","35"
168,8,"basic",3,"4","2","2","manual","auto","auto","yes","no","no","30","30","35"
168,9,"basic",3,"5","4","5","manual","manual","auto","no","yes","yes","30","40","30"
168,10,"basic",3,"5","2","2","manual","manual","manual","yes","no","yes","40","40","35"
169,1,"basic",2,"4","2","4","manual","auto","manual","no","yes","yes","30","35","30"
169,2,"basic",2,"2","2","5","manual","auto","manual","yes","yes","no","35","30","30"
169,3,"basic",1,"2","2","4","manual","manual","auto","no","yes","yes","30","30","30"
169,4,"basic",1,"4","4","2","auto","auto","manual","no","no","yes","40","35","40"
169,5,"basic",3,"5","2","2","auto","auto","manual","no","yes","no","40","40","35"
169,6,"basic",1,"5","4","5","auto","manual","auto","no","yes","yes","35","40","40"
169,7,"basic",2,"5","5","5","auto","auto","auto","yes","yes","no","35","30","30"
169,8,"basic",1,"4","2","5","auto","auto","manual","yes","no","no","35","40","40"
169,9,"basic",1,"5","5","2","manual","manual","manual","yes","no","no","35","35","40"
169,10,"basic",2,"4","4","4","manual","auto","auto","yes","no","yes","35","30","40"
170,1,"fun",2,"4","5","5","manual","manual","manual","yes","yes","no","35","35","40"
170,2,"fun",2,"2","5","2","auto","auto","auto","no","yes","no","35","30","30"
170,3,"fun",2,"4","2","4","auto","manual","manual","no","yes","yes","35","30","40"
170,4,"fun",2,"4","5","5","manual","auto","auto","no","no","no","35","30","40"
170,5,"fun",2,"5","5","5","auto","manual","manual","yes","yes","yes","35","30","40"
170,6,"fun",1,"4","4","4","auto","manual","manual","yes","no","no","40","30","40"
170,7,"fun",2,"2","2","2","manual","auto","manual","no","yes","no","30","40","40"
170,8,"fun",3,"5","4","4","auto","auto","auto","yes","no","yes","40","40","30"
170,9,"fun",3,"2","2","5","auto","manual","manual","no","yes","no","40","35","30"
170,10,"fun",2,"4","2","5","auto","auto","manual","no","yes","no","30","30","35"
171,1,"basic",3,"5","4","2","manual","manual","auto","no","yes","no","40","30","35"
171,2,"basic",1,"2","4","5","auto","manual","manual","no","yes","yes","30","35","40"
171,3,"basic",1,"2","4","4","auto","auto","auto","yes","no","yes","35","40","35"
171,4,"basic",1,"5","5","5","manual","auto","manual","yes","yes","no","35","35","30"
171,5,"basic",1,"4","2","2","manual","auto","manual","no","yes","no","30","30","40"
171,6,"basic",1,"4","4","2","auto","manual","manual","yes","yes","no","30","40","35"
171,7,"basic",3,"2","5","5","auto","auto","auto","no","no","no","40","30","40"
171,8,"basic",1,"5","5","2","auto","manual","manual","yes","no","yes","30","35","30"
171,9,"basic",2,"2","4","4","manual","manual","auto","yes","no","yes","40","35","40"
171,10,"basic",2,"5","4","5","auto","auto","manual","yes","no","yes","40","30","30"
172,1,"basic",1,"4","5","2","manual","manual","manual","no","yes","no","30","35","30"
172,2,"basic",2,"5","2","2","manual","auto","manual","no","no","yes","30","30","30"
172,3,"basic",1,"5","4","5","auto","manual","manual","no","no","yes","35","40","30"
172,4,"basic",2,"2","4","2","auto","auto","auto","no","yes","yes","35","35","40"
